OBJECTID,long_,lat,thick,alt,Z_Lorenzo,bed_Z
1349,86.697401799685878,27.972524364247370,241.665632285594000,0.000000000000000,4737.9013672,4496
1350,86.697397799685874,27.972549364247371,241.665632285594000,0.000000000000000,4737.7778320,4496
1351,86.697393799685884,27.972574364247368,242.581979682009550,0.000000000000000,4737.6103516,4495
1352,86.697388799685882,27.972600364247370,243.345165850497470,0.000000000000000,4737.6152344,4494
1353,86.697384799685878,27.972625364247371,243.038983848773880,0.000000000000000,4737.7128906,4495
1354,86.697380799685874,27.972650364247368,242.885889868607530,0.000000000000000,4737.8354492,4495
1355,86.697375799685872,27.972676364247370,243.802143446421130,0.000000000000000,4738.3159180,4495
1356,86.697371799685882,27.972701364247371,244.718327494831190,0.000000000000000,4738.9707031,4494
1357,86.697367799685878,27.972726364247368,244.718327494831190,0.000000000000000,4739.7734375,4495
1358,86.697362799685877,27.972752364247370,244.718327494831190,0.000000000000000,4740.6875000,4496
1359,86.697358799685873,27.972777364247371,245.176393689093460,0.000000000000000,4741.9902344,4497
1360,86.697353799685871,27.972803364247369,245.176393689093460,0.000000000000000,4743.4360352,4498
1361,86.697349799685881,27.972828364247370,245.176393689093460,0.000000000000000,4744.8242188,4500
1362,86.697345799685877,27.972853364247371,246.092474898520120,0.000000000000000,4746.2006836,4500
1363,86.697340799685875,27.972879364247369,246.092474898520120,0.000000000000000,4747.6840820,4502
1364,86.697336799685871,27.972904364247370,247.008488501837430,0.000000000000000,4748.7617188,4502
1365,86.697332799685881,27.972929364247371,247.008488501837430,0.000000000000000,4749.5864258,4503
1366,86.697327799685880,27.972955364247369,247.008488501837430,0.000000000000000,4749.6967773,4503
1367,86.697323799685876,27.972980364247370,247.008488501837430,0.000000000000000,4749.8041992,4503
1368,86.697319799685872,27.973005364247371,245.634442791844210,0.000000000000000,4750.4907227,4505
1369,86.697314799685870,27.973031364247369,246.093615094508810,0.000000000000000,4751.4111328,4505
1370,86.697310799685880,27.973056364247370,244.413320634663880,0.000000000000000,4752.7431641,4508
1371,86.697305799685878,27.973082364247368,244.413320634663880,0.000000000000000,4753.8857422,4509
1372,86.697301799685874,27.973107364247369,244.413320634663880,0.000000000000000,4755.0000000,4511
1373,86.697297799685870,27.973132364247370,244.260244112901230,0.000000000000000,4755.3398438,4511
1374,86.697292799685883,27.973158364247368,244.107165661064730,0.000000000000000,4755.4819336,4511
1375,86.697288799685879,27.973183364247369,244.107165661064730,0.000000000000000,4754.3818359,4510
1376,86.697284799685875,27.973208364247370,245.023326735055860,0.000000000000000,4753.3847656,4508
1377,86.697279799685873,27.973234364247368,245.939419314073320,0.000000000000000,4752.8251953,4507
1378,86.697275799685883,27.973259364247369,246.397440156713540,0.000000000000000,4753.3198242,4507
1379,86.697271799685879,27.973284364247370,247.771402026112360,0.000000000000000,4754.8085938,4507
1380,86.697266799685877,27.973310364247368,248.687293650475000,0.000000000000000,4756.1396484,4507
1381,86.697262799685873,27.973335364247369,250.671881760413810,0.000000000000000,4757.3164063,4507
1382,86.697257799685872,27.973361364247371,250.977877594591120,0.000000000000000,4758.5361328,4508
1383,86.697253799685882,27.973386364247368,251.741698851189280,0.000000000000000,4759.5083008,4508
1384,86.697249799685878,27.973411364247369,252.199513072391820,0.000000000000000,4759.8349609,4508
1385,86.697244799685876,27.973437364247371,252.657311590558830,0.000000000000000,4760.0834961,4507
1386,86.697240799685872,27.973462364247368,251.741698851189280,0.000000000000000,4760.0839844,4508
1387,86.697236799685882,27.973487364247369,251.741698851189280,0.000000000000000,4760.1933594,4508
1388,86.697231799685881,27.973513364247371,251.588708062391650,0.000000000000000,4760.5146484,4509
1389,86.697227799685876,27.973538364247368,251.588708062391650,0.000000000000000,4760.5952148,4509
1390,86.697223799685872,27.973563364247369,252.046527550161870,0.000000000000000,4760.5639648,4509
1391,86.697218799685871,27.973589364247371,252.046527550161870,0.000000000000000,4760.7211914,4509
1392,86.697214799685881,27.973614364247368,252.504331306285220,0.000000000000000,4760.8696289,4508
1393,86.697209799685879,27.973640364247370,252.962119416173750,0.000000000000000,4761.0449219,4508
1394,86.697205799685875,27.973665364247370,253.419891964619440,0.000000000000000,4761.6796875,4508
1395,86.697201799685871,27.973690364247368,254.335390713283770,0.000000000000000,4762.8188477,4508
1396,86.697196799685884,27.973716364247370,254.640163560175210,0.000000000000000,4763.2905273,4509
1397,86.697192799685880,27.973741364247370,254.487208252492760,0.000000000000000,4763.2958984,4509
1398,86.697188799685875,27.973766364247368,255.249688819160980,0.000000000000000,4763.5561523,4508
1399,86.697183799685874,27.973792364247370,255.249688819160980,0.000000000000000,4763.7695313,4509
1400,86.697179799685870,27.973817364247370,255.402635664924390,0.000000000000000,4763.2304688,4508
1401,86.697175799685880,27.973842364247368,255.708524210226050,0.000000000000000,4762.8022461,4507
1402,86.697170799685878,27.973868364247370,255.708524210226050,0.000000000000000,4762.5649414,4507
1403,86.697166799685874,27.973893364247370,255.555580822362460,0.000000000000000,4761.9331055,4506
1404,86.697161799685873,27.973919364247369,255.555580822362460,0.000000000000000,4760.9628906,4505
1405,86.697157799685883,27.973944364247370,255.097879778193430,0.000000000000000,4760.3393555,4505
1406,86.697153799685879,27.973969364247370,255.097879778193430,0.000000000000000,4759.7954102,4505
1407,86.697148799685877,27.973995364247369,255.097879778193430,0.000000000000000,4759.6313477,4505
1408,86.697144799685873,27.974020364247369,255.097879778193430,0.000000000000000,4759.6010742,4505
1409,86.697140799685883,27.974045364247370,255.097879778193430,0.000000000000000,4760.0634766,4505
1410,86.697135799685881,27.974071364247369,255.250828218425510,0.000000000000000,4759.9882813,4505
1411,86.697131799685877,27.974096364247369,255.403777664292590,0.000000000000000,4759.3476563,4504
1412,86.697127799685873,27.974121364247370,255.861468612701460,0.000000000000000,4758.3745117,4503
1413,86.697122799685872,27.974147364247369,255.861468612701460,0.000000000000000,4757.2216797,4501
1414,86.697118799685882,27.974172364247369,258.607301375446750,0.000000000000000,4756.5932617,4498
1415,86.697114799685878,27.974197364247370,258.760211755156260,0.000000000000000,4756.0903320,4497
1416,86.697109799685876,27.974223364247369,259.675362290640350,0.000000000000000,4756.6079102,4497
1417,86.697105799685872,27.974248364247369,259.675362290640350,0.000000000000000,4757.1899414,4498
1418,86.697100799685870,27.974274364247368,260.590455283710470,0.000000000000000,4757.9536133,4497
1419,86.697096799685880,27.974299364247369,260.590455283710470,0.000000000000000,4758.2636719,4498
1420,86.697092799685876,27.974324364247369,260.132915942022180,0.000000000000000,4758.1875000,4498
1421,86.697087799685875,27.974350364247368,260.132915942022180,0.000000000000000,4757.8886719,4498
1422,86.697083799685871,27.974375364247368,260.132915942022180,0.000000000000000,4757.5878906,4497
1423,86.697079799685881,27.974400364247369,260.132915942022180,0.000000000000000,4756.8461914,4497
1424,86.697074799685879,27.974426364247368,260.132915942022180,0.000000000000000,4756.2485352,4496
1425,86.697070799685875,27.974451364247368,259.980020034722030,0.000000000000000,4756.3383789,4496
1426,86.697066799685871,27.974476364247369,259.827119830581640,0.000000000000000,4756.6098633,4497
1427,86.697061799685883,27.974502364247368,259.674220719011540,0.000000000000000,4757.0556641,4497
1428,86.697057799685879,27.974527364247368,259.674220719011540,0.000000000000000,4757.8105469,4498
1429,86.697052799685878,27.974553364247370,259.674220719011540,0.000000000000000,4758.6860352,4499
1430,86.697048799685874,27.974578364247368,259.827119830581640,0.000000000000000,4758.7348633,4499
1431,86.697044799685870,27.974603364247368,259.827119830581640,0.000000000000000,4758.6796875,4499
1432,86.697039799685882,27.974629364247370,259.827119830581640,0.000000000000000,4758.6894531,4499
1433,86.697035799685878,27.974654364247368,260.742203339784340,0.000000000000000,4758.8486328,4498
1434,86.697031799685874,27.974679364247368,260.895094005309770,0.000000000000000,4759.1054688,4498
1435,86.697026799685872,27.974705364247370,261.047980390947320,0.000000000000000,4759.0703125,4498
1436,86.697022799685882,27.974730364247367,261.047980390947320,0.000000000000000,4758.6464844,4498
1437,86.697018799685878,27.974755364247368,261.047980390947320,0.000000000000000,4757.8017578,4497
1438,86.697013799685877,27.974781364247370,260.590455283710470,0.000000000000000,4756.6733398,4496
1439,86.697009799685873,27.974806364247367,260.590455283710470,0.000000000000000,4758.0234375,4497
1440,86.697004799685871,27.974832364247369,260.590455283710470,0.000000000000000,4759.4599609,4499
1441,86.697000799685881,27.974857364247370,260.285810335687470,0.000000000000000,4760.5200195,4500
1442,86.696996799685877,27.974882364247367,260.132915942022180,0.000000000000000,4760.7529297,4501
1443,86.696991799685875,27.974908364247369,260.132915942022180,0.000000000000000,4759.9038086,4500
1444,86.696987799685871,27.974933364247370,260.132915942022180,0.000000000000000,4759.0122070,4499
1445,86.696903799685870,27.975029364247369,260.132915942022180,0.000000000000000,4755.8588867,4496
1446,86.696911799685878,27.975172364247371,260.132915942022180,0.000000000000000,4760.6376953,4501
1447,86.696932799685882,27.975325364247368,260.132915942022180,0.000000000000000,4763.1484375,4503
1448,86.696899799685880,27.975432364247368,259.217794253789750,0.000000000000000,4759.4077148,4500
1449,86.696875799685870,27.975543364247368,259.064888723778440,0.000000000000000,4753.6699219,4495
1450,86.696879799685874,27.975697364247370,259.064888723778440,0.000000000000000,4750.7231445,4492
1451,86.696748799685878,27.975797364247370,258.911978879733510,0.000000000000000,4749.7485352,4491
1452,86.696685799685881,27.975927364247369,258.759070111365190,0.000000000000000,4748.5659180,4490
1453,86.696657799685880,27.976066364247369,258.759070111365190,0.000000000000000,4749.2773438,4491
1454,86.696658799685878,27.976155364247369,258.759070111365190,0.000000000000000,4747.6958008,4489
1455,86.696666799685872,27.976306364247367,258.759070111365190,0.000000000000000,4752.3710938,4494
1456,86.696638799685871,27.976442364247369,258.759070111365190,0.000000000000000,4754.8203125,4496
1457,86.696601799685880,27.976515364247369,258.301473037722760,0.000000000000000,4758.3691406,4500
1458,86.696515799685884,27.976654364247370,258.301473037722760,0.000000000000000,4766.6528320,4508
1459,86.696537799685871,27.976813364247370,257.386234879494000,0.000000000000000,4762.2968750,4505
1460,86.696572799685882,27.976809364247369,257.386234879494000,0.000000000000000,4762.5385742,4505
1461,86.696548799685871,27.976949364247368,256.166205136625820,0.000000000000000,4759.2871094,4503
1462,86.696504799685883,27.977048364247370,256.319144522710190,0.000000000000000,4758.3222656,4502
1463,86.696422799685877,27.977179364247370,256.167347073338530,0.000000000000000,4758.1894531,4502
1464,86.696338799685876,27.977287364247371,256.167347073338530,0.000000000000000,4757.4184570,4501
1465,86.696292799685878,27.977412364247368,256.014408639006660,0.000000000000000,4757.8276367,4502
1466,86.696259799685876,27.977536364247371,255.708524210226050,0.000000000000000,4760.7856445,4505
1467,86.696086799685872,27.977793364247368,255.708524210226050,0.000000000000000,4764.4565430,4509
1468,86.696013799685872,27.977893364247368,254.335390713283770,0.000000000000000,4768.8598633,4515
1469,86.695965799685879,27.978046364247369,254.029471662343180,0.000000000000000,4768.8193359,4515
1470,86.695927799685876,27.978147364247370,253.571719706081070,0.000000000000000,4766.2202148,4513
1471,86.695912799685871,27.978303364247370,253.113952300338470,0.000000000000000,4765.3256836,4512
1472,86.695940799685872,27.978427364247370,253.724685274107090,0.000000000000000,4769.5224609,4516
1473,86.695994799685877,27.978704364247371,253.724685274107090,0.000000000000000,4772.5546875,4519
1474,86.696017799685876,27.978805364247368,253.266923040324170,0.000000000000000,4773.7451172,4520
1475,86.696039799685877,27.978941364247369,252.504331306285220,0.000000000000000,4777.1240234,4525
1476,86.696018799685874,27.979101364247370,252.352494143509740,0.000000000000000,4774.0903320,4522
1477,86.696061799685879,27.979240364247371,251.589850383249910,0.000000000000000,4777.2988281,4526
1478,86.696104799685870,27.979379364247368,264.403116182607390,0.000000000000000,4777.7871094,4513
1485,86.691756431615644,27.997909600620194,333.660138021373830,4899.199999999999800,4869.5429688,4536
1486,86.691804431615637,27.997875600620194,334.265031373716110,4901.899999999999600,4870.1269531,4536
1487,86.691820431615639,27.997875600620194,333.746553238072350,4903.000000000000000,4870.8066406,4537
1488,86.691792431615639,27.997854600620194,334.802821699157110,4901.800000000000200,4868.9033203,4534
1489,86.691697431615637,27.997905600620193,334.370763385222180,4897.500000000000000,4869.2246094,4535
1490,86.691693431615633,27.997869600620195,332.065978132480320,4894.199999999999800,4868.3950195,4536
1491,86.691693431615633,27.997869600620195,331.268877014606860,4894.199999999999800,4868.3950195,4537
